Time(year-month-day h:m:s),Wind speed at height of 10 meters (m/s),Wind direction at height of 10 meters (˚),Wind speed at height of 30 meters (m/s),Wind direction at height of 30 meters (˚),Wind speed at height of 50 meters (m/s),Wind direction at height of 50 meters (˚),Wind speed - at the height of wheel hub(m/s),Wind speed - at the height of wheel hub (˚),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-01-17 23:15:00,0.663199782942932,0.6121513605442177,8.797,232.096,9.646,241.833,9.854,241.0,0.29822082679225526,0.8998019801980064,0.5224030351487786,79.47
2020-01-17 23:30:00,0.6924120466672695,0.5798185941043084,9.154,230.565,9.707,242.833,10.148,242.7,0.2897435897435897,0.8910891089108759,0.5147210986736902,75.58
2020-01-17 23:45:00,0.6439359681649633,0.6055357142857143,8.9,231.235,9.351,242.733,9.336,239.967,0.2761904761904761,0.8525412541253985,0.4953124510080582,54.69
2020-01-18 00:00:00,0.5242832594736365,0.6168735827664399,7.439,233.096,7.519,242.133,7.307,241.333,0.26923076923076916,0.8568976897689708,0.4971623867306305,41.43
2020-01-18 00:15:00,0.6422175997105906,0.600453514739229,7.485,219.975,7.19,228.133,6.953,228.467,0.2180010465724751,0.9284488448844854,0.5406358762110808,36.6
2020-01-18 00:30:00,0.6263000813964005,0.6029478458049886,7.018,226.51,6.985,236.0,6.843,234.8,0.20533751962323377,0.8910891089108759,0.5568620073370332,37.55
2020-01-18 00:45:00,0.6010671972506104,0.6264172335600907,7.34,236.596,7.393,244.333,7.351,240.7,0.18916797488226056,0.8723432343234236,0.5403066503621484,36.9
2020-01-18 01:00:00,0.5347743510898073,0.6368112244897959,7.025,241.221,7.37,246.867,7.296,242.333,0.19440083725798007,0.871287128712865,0.5165553569748847,34.81
2020-01-18 01:15:00,0.4174730939676223,0.6394557823129251,6.968,239.099,7.727,247.4,7.825,244.4,0.16300366300366298,0.8789438943894368,0.5418116828144107,45.89
2020-01-18 01:30:00,0.6090259564077055,0.6012273242630385,8.608,245.637,8.975,251.467,9.052,248.117,0.23741496598639455,0.9130033003300326,0.48662715956479474,57.83
2020-01-18 01:45:00,0.6565071900153748,0.639265873015873,8.706,247.215,8.986,253.767,9.04,252.083,0.2474097331240187,0.8733993399339823,0.44197786348101464,69.0
2020-01-18 02:00:00,0.6399565885864158,0.6054421768707483,8.966,240.333,9.48,247.767,9.214,245.633,0.2779696493982208,0.8283828382838152,0.40736211707898284,70.18
2020-01-18 02:15:00,0.571583612191372,0.6061026077097506,8.467,241.663,8.836,248.767,8.606,245.133,0.2535321821036106,0.7908910891088965,0.40134198726993386,55.27
2020-01-18 02:30:00,0.6579542371348467,0.6201814058956916,8.257,245.052,8.473,251.7,8.51,247.783,0.24395604395604398,0.8469966996699583,0.39431850249271005,41.47
2020-01-18 02:45:00,0.5175906665460793,0.6161933106575964,7.147,242.62,7.343,252.467,6.971,250.3,0.17414965986394548,0.8271947194719331,0.4408020568776847,32.05
2020-01-18 03:00:00,0.546169847155648,0.6203713151927437,6.835,242.641,6.966,253.667,7.04,253.333,0.1477760334903191,0.8162376237623619,0.48913554698523176,21.74
2020-01-18 03:15:00,0.49434747218956315,0.655422335600907,5.871,254.203,6.282,264.467,6.642,262.767,0.19618001046572475,0.7920792079207786,0.45008309033330196,14.17
2020-01-18 03:30:00,0.45039341593560644,0.6345804988662131,4.563,246.058,4.601,263.067,4.886,260.8,0.20413396127681838,0.8833003300329949,0.4329476687674412,13.82
2020-01-18 03:45:00,0.5537668445328751,0.6252834467120181,5.018,239.846,4.672,250.8,4.812,249.4,0.21993720565149122,0.8403960396039452,0.4076913429279153,14.3
2020-01-18 04:00:00,0.5745681468752826,0.6404960317460318,5.927,227.984,5.645,234.533,5.052,232.4,0.26488749345892193,0.8745874587458644,0.39547863167466213,21.61
2020-01-18 04:15:00,0.6076693497332006,0.623109410430839,6.304,227.123,5.99,230.733,5.41,226.733,0.2561486132914703,0.9009900990099027,0.3918101150722729,25.35
2020-01-18 04:30:00,0.6036899701546531,0.6405895691609977,6.378,232.066,6.367,239.567,5.951,233.567,0.25525902668759803,0.864686468646866,0.39281347004044775,23.53
2020-01-18 04:45:00,0.4836754996834584,0.6499433106575964,5.616,228.932,5.882,236.9,5.897,235.033,0.2570381998953427,0.8943894389438753,0.4282601197754994,28.65
2020-01-18 05:00:00,0.5359500768743782,0.6584467120181406,6.112,231.229,6.652,237.367,6.69,233.9,0.24045002616431188,0.8535973597359572,0.4692252218355125,38.79
2020-01-18 05:15:00,0.5758343131048205,0.6258503401360545,7.19,224.29,7.548,230.867,7.285,230.167,0.19618001046572475,0.8613861386138524,0.49197316025460136,40.22
2020-01-18 05:30:00,0.6426698019354254,0.6253202947845805,7.878,233.387,7.397,240.3,7.214,237.3,0.22176870748299315,0.8833003300329949,0.47875709403317335,42.39
2020-01-18 05:45:00,0.6686262096409514,0.6251899092970522,7.837,233.13,7.762,238.833,7.202,234.867,0.27273678702250126,0.8580858085808529,0.4366161853698304,51.25
2020-01-18 06:00:00,0.6339875192185945,0.6223554421768708,7.752,241.621,7.583,247.833,7.234,243.517,0.2753532182103611,0.9328052805280436,0.40518295550747807,47.66
2020-01-18 06:15:00,0.4597087817672063,0.6421003401360543,7.204,236.592,7.515,241.9,7.235,237.133,0.2796964939822082,0.8073927392739222,0.40718966544382773,54.12
2020-01-18 06:30:00,0.6296463778601791,0.5975992063492064,8.172,230.289,8.47,234.067,8.505,228.667,0.2796964939822082,0.9009900990099027,0.38963095350076826,56.0
2020-01-18 06:45:00,0.6667269602966446,0.6207482993197279,8.304,224.066,8.743,227.233,8.787,222.033,0.3036630036630037,0.884488448844877,0.348665851440755,56.03
2020-01-18 07:00:00,0.6510807633173554,0.600359977324263,9.08,223.796,9.918,225.9,10.119,220.367,0.29429618001046565,0.9141914191419147,0.3561910137020663,64.4
2020-01-18 07:15:00,0.7049832685176811,0.604968820861678,9.894,223.962,10.142,228.167,9.399,223.767,0.3036630036630037,0.9086468646864603,0.35652023955099865,52.87
2020-01-18 07:30:00,0.6706158994302251,0.6193679138321996,8.933,225.292,8.918,228.767,8.403,224.967,0.29126111983254843,0.8756435643564231,0.3585269494873483,39.64
2020-01-18 07:45:00,0.579904133128335,0.606859410430839,7.86,221.131,7.821,225.1,7.632,220.933,0.2840397697540554,0.8679867986798655,0.37726146803373783,43.93
2020-01-18 08:00:00,0.5384824093334539,0.6018509070294784,7.693,220.877,7.329,224.633,6.937,221.367,0.2535321821036106,0.8162376237623619,0.4090239237450224,41.52
2020-01-18 08:15:00,0.5786379668987971,0.6022307256235828,7.629,217.92,7.112,223.9,6.813,221.633,0.2709576138147567,0.910891089108901,0.4222399899664503,40.55
2020-01-18 08:30:00,0.4782490729854391,0.6004336734693877,7.534,219.677,6.771,228.167,6.34,226.467,0.2858189429618,0.8789438943894368,0.4168939892766438,38.44
2020-01-18 08:45:00,0.45862349642760236,0.6147959183673469,5.986,224.76,5.921,233.867,5.642,232.767,0.2735740450026164,0.8568976897689708,0.42708431317216944,33.69
2020-01-18 09:00:00,0.4489463688161346,0.6063860544217686,5.985,224.892,6.466,235.633,6.416,233.567,0.32548403976975404,0.8238943894389337,0.382278242874612,32.42
2020-01-18 09:15:00,0.4755358596364294,0.6225425170068027,6.684,236.031,7.78,243.0,8.203,238.967,0.36321297749869175,0.8601980198019703,0.33093468786254043,37.58
2020-01-18 09:30:00,0.4853938681378312,0.6441808390022675,6.575,236.295,7.562,241.8,8.183,236.433,0.38628990057561474,0.8613861386138524,0.3015081679365378,54.16
2020-01-18 09:45:00,0.5338699466401374,0.6275878684807257,6.717,236.32,7.863,242.333,8.694,239.667,0.39612768184196756,0.8459405940593996,0.31505346000689805,67.44
2020-01-18 10:00:00,0.4338428145066473,0.6261139455782313,6.12,232.991,8.314,234.233,9.969,229.833,0.42574568288854,0.9163036303630321,0.3197253315774621,75.35
2020-01-18 10:15:00,0.42416568689517953,0.6316128117913832,7.501,230.147,9.185,234.9,9.553,233.167,0.41810570381998946,0.8448844884488267,0.36371617596337746,79.51
2020-01-18 10:30:00,0.5317898164058967,0.6171003401360544,8.776,231.45,10.398,240.183,10.529,240.6,0.4704343275771847,0.8327392739273876,0.3745806289781457,78.25
2020-01-18 10:45:00,0.6057701003888939,0.5904960317460317,8.778,227.46,9.046,236.033,8.938,233.533,0.5262166405023547,0.8778877887788639,0.31320352428432574,63.71
2020-01-18 11:00:00,0.4544632359591209,0.6193112244897959,6.738,221.403,7.812,230.3,7.915,229.267,0.5794871794871794,0.8393399339934007,0.31655849245916035,59.0
2020-01-18 11:15:00,0.4814144885592837,0.6096003401360545,7.036,219.974,8.214,224.8,7.689,222.067,0.6175300889586604,0.8624422442244111,0.3010064904524503,49.21
2020-01-18 11:30:00,0.546531608935516,0.6061026077097506,7.48,217.859,7.897,222.3,7.694,218.933,0.6408163265306122,0.8667986798679834,0.2779293261844292,40.66
2020-01-18 11:45:00,0.4479515239214977,0.6018509070294784,6.013,221.515,6.43,228.767,6.852,226.467,0.6757195185766613,0.863498349834984,0.2784310036685166,32.81
2020-01-18 12:00:00,0.4597087817672063,0.6066695011337868,5.888,221.417,6.578,224.9,7.075,221.667,0.7251177394034536,0.884488448844877,0.2203148026212648,35.74
2020-01-18 12:15:00,0.470561635163245,0.6005300453514739,5.738,213.677,5.875,219.667,5.703,218.433,0.7549450549450549,0.8403960396039452,0.21612893111341047,29.32
2020-01-18 12:30:00,0.2619155286244008,0.5703316326530612,3.36,210.16,3.812,220.867,4.154,221.2,0.8267399267399267,0.8733993399339823,0.19924434828959325,31.61
2020-01-18 12:45:00,0.22130776883422265,0.8993197278911563,1.977,279.369,2.562,260.4,3.576,251.217,0.838095238095238,0.8250825082508157,0.18928918571473363,40.53
2020-01-18 13:00:00,0.24328479696120103,0.9569160997732427,2.241,323.254,2.602,296.8,2.888,277.267,0.6809523809523809,0.8700990099009829,0.2313987395353212,35.83
2020-01-18 13:15:00,0.21362033101202857,0.907859977324263,2.131,324.934,2.116,323.6,2.697,290.833,0.7071166928309784,0.884488448844877,0.17649640987050452,30.96
2020-01-18 13:30:00,0.30957764312200414,0.8277012471655328,3.482,345.143,3.312,333.967,2.961,323.633,0.7071166928309784,0.822838283828375,0.17922428119022982,21.63
2020-01-18 13:45:00,0.30605046576829154,0.9773242630385488,3.213,340.359,3.036,342.167,2.873,327.767,0.6982731554160125,0.86904290429041,0.1873765403066503,7.36
2020-01-18 14:00:00,0.24391788007596996,0.8437273242630384,2.541,341.252,2.709,338.7,2.924,330.433,0.729513343799058,0.864686468646866,0.15860847207851247,1.88
2020-01-18 14:15:00,0.2176901510355431,0.6309523809523809,2.597,325.523,2.796,275.9,2.89,326.1,0.727629513343799,0.864686468646866,0.23315461072962718,0.7
2020-01-18 14:30:00,0.27765216604865695,0.9070294784580499,3.04,328.04,3.129,309.233,3.152,338.767,0.7532182103610674,0.8799999999999955,0.18728247577838397,0.55
2020-01-18 14:45:00,0.22700551686714296,0.9202947845804988,2.427,318.451,2.626,322.867,2.927,321.067,0.7640502354788068,0.8426402640264001,0.16567898911986956,0.34
2020-01-18 15:00:00,0.2116306412227548,0.8496967120181407,2.47,300.912,2.634,304.033,2.702,301.567,0.779644165358451,0.8580858085808529,0.1685949894961276,0.31
2020-01-18 15:15:00,0.26517138464321244,0.9365844671201815,2.725,322.865,2.693,321.333,2.929,316.733,0.7819466248037676,0.8426402640264001,0.20977957545542913,1.15
2020-01-18 15:30:00,0.3377046215067378,0.9458815192743764,3.576,328.949,3.71,331.233,3.847,326.833,0.7964416535845107,0.86904290429041,0.2134951243219516,4.06
2020-01-18 15:45:00,0.28163154562720444,0.9369614512471656,3.06,322.848,3.096,324.333,3.196,316.767,0.8082679225536368,0.822838283828375,0.19016712131188662,4.77
2020-01-18 16:00:00,0.2318893008953604,0.9272874149659863,2.423,339.483,2.921,333.233,3.654,320.833,0.8023024594453165,0.884488448844877,0.21998557677233244,8.03
2020-01-18 16:15:00,0.2560368997015465,0.027840136054421767,2.873,108.478,3.046,199.333,3.551,344.3,0.8018315018315018,0.8822442244224362,0.26120151757438936,8.77
2020-01-18 16:30:00,0.3032468119743149,0.5224121315192743,3.758,305.381,4.399,299.933,4.696,326.567,0.7805337519623233,0.9053465346534608,0.31078920139215493,4.37
2020-01-18 16:45:00,0.35154200958668713,0.18093820861678003,4.116,329.328,4.181,339.7,4.404,339.367,0.8290423861852433,0.8591419141914116,0.2688050669425893,2.08
2020-01-18 17:00:00,0.3310120285791806,0.03741496598639456,3.595,38.828,3.993,118.167,4.692,332.7,0.75149136577708,0.884488448844877,0.27532687423572566,1.4
2020-01-18 17:15:00,0.2652618250881794,0.03647108843537415,3.163,60.724,3.41,245.9,3.861,331.0,0.7532182103610674,0.8723432343234236,0.28536042391747407,2.35
2020-01-18 17:30:00,0.3378855023966718,0.05243764172335601,3.51,9.726,3.602,12.8,3.455,6.833,0.7601779173207744,0.8525412541253985,0.28862132756404224,1.35
2020-01-18 17:45:00,0.1209188749208646,0.07142857142857142,1.857,258.02,2.896,329.733,3.504,321.467,0.7558346415489272,0.8547854785478535,0.29473552190135766,0.3
2020-01-18 18:00:00,0.12996291941756352,0.0,1.54,325.097,2.051,306.0,2.64,309.8,0.7470434327577185,0.8403960396039452,0.29305803781394035,0.43
2020-01-18 18:15:00,0.12137107714569956,0.4569160997732426,1.891,324.994,2.373,327.067,2.984,324.267,0.7549450549450549,0.8866006600659944,0.3083592010786066,0.82
2020-01-18 18:30:00,0.17283169033191642,0.8136819727891157,2.032,284.294,2.442,290.4,2.807,289.433,0.7532182103610674,0.8766996699669818,0.2839494559934782,1.06
2020-01-18 18:45:00,0.24373699918603597,0.8356377551020407,2.963,297.096,3.245,303.5,3.497,295.9,0.7346415489272632,0.9427062706270419,0.3066817169911893,2.02
2020-01-18 19:00:00,0.2535950076874378,0.8269841269841269,3.7,297.435,3.815,298.5,3.738,291.733,0.7143380429094714,0.9295049504950441,0.36120778854294044,5.26
2020-01-18 19:15:00,0.2923939585782762,0.7834467120181405,3.447,278.27,4.433,277.433,4.846,274.067,0.7060701203558346,0.9295049504950441,0.3705672091054464,7.94
2020-01-18 19:30:00,0.36782128968074523,0.7387953514739228,4.423,271.291,4.63,271.567,5.0,264.133,0.6791732077446362,0.8866006600659944,0.40091869689273507,17.77
2020-01-18 19:45:00,0.4584426155376684,0.7044019274376417,6.168,263.435,6.549,268.033,6.864,265.4,0.6704866562009418,0.8998019801980064,0.33494810773523975,20.79
2020-01-18 20:00:00,0.46332639956588584,0.6691808390022675,6.261,257.473,6.254,262.6,6.397,257.917,0.6926216640502354,0.8250825082508157,0.21868435079798076,16.31
2020-01-18 20:15:00,0.4168400108528534,0.7092772108843537,5.323,264.269,5.596,269.0,5.868,263.967,0.7001569858712715,0.8469966996699583,0.23428338506882396,14.94
2020-01-18 20:30:00,0.43185312471737364,0.6326530612244897,6.018,248.581,6.408,259.833,6.633,258.45,0.6634746206174778,0.8877887788778764,0.3613645627567177,18.57
2020-01-18 20:45:00,0.5158722980917065,0.6028543083900227,6.657,234.407,6.643,243.233,6.468,242.667,0.6403453689167975,0.9042904290429021,0.4275859906562569,21.24
2020-01-18 21:00:00,0.5383015284435199,0.5981859410430839,6.664,237.274,6.777,248.333,6.872,246.6,0.6216640502354787,0.9086468646864603,0.44749631580597615,22.91
2020-01-18 21:15:00,0.46350728045581985,0.6055555555555555,6.318,235.618,6.47,247.967,6.423,247.967,0.6113029827315541,0.8877887788778764,0.42808766814034427,18.73
2020-01-18 21:30:00,0.3807542733110247,0.6251502267573696,5.686,233.611,5.38,248.367,5.373,251.0,0.6143903715332286,0.897689768976889,0.40886714953124503,16.67
2020-01-18 21:45:00,0.4964276024238039,0.6125651927437642,5.688,228.978,5.565,244.5,5.727,247.4,0.6206174777603348,0.8558415841584122,0.3969836641269243,22.45
2020-01-18 22:00:00,0.42986343492809986,0.6175736961451247,6.332,231.861,6.652,246.833,6.65,247.5,0.6206174777603348,0.8535973597359572,0.40518295550747807,26.34
2020-01-18 22:15:00,0.39893280274938947,0.6159098639455782,6.206,232.936,7.091,244.8,7.054,245.633,0.6288854003139717,0.8304950495049468,0.33093468786254043,33.77
2020-01-18 22:30:00,0.49434747218956315,0.6218820861678005,7.297,238.462,7.946,247.1,8.127,244.7,0.653898482469911,0.9020462046204472,0.2678957765026808,39.95
2020-01-18 22:45:00,0.44713755991679477,0.6078798185941043,6.898,242.701,8.17,251.7,8.102,249.2,0.6749869178440606,0.8349834983498283,0.2213965446963283,34.58
2020-01-18 23:00:00,0.5092701456091164,0.6301955782312925,7.206,251.934,7.27,258.533,7.449,258.133,0.6704866562009418,0.871287128712865,0.237371837080237,23.86
2020-01-18 23:15:00,0.3710771456995568,0.7141921768707483,5.848,257.48,6.384,265.067,6.554,262.633,0.6495552066980638,0.8657425742574105,0.2591948076380397,12.72
2020-01-18 23:30:00,0.29411232703264895,0.7076332199546485,4.81,254.696,5.3,265.867,5.183,264.567,0.6556253270538984,0.9339933993399256,0.25994732386417074,8.38
2020-01-18 23:45:00,0.2946549697024509,0.7263803854875284,5.07,263.93,5.119,273.533,5.155,274.267,0.6450026164311877,0.8426402640264001,0.2938889411469602,9.32
2020-01-19 00:00:00,0.4013746947634982,0.6581632653061225,4.895,249.695,4.855,260.933,4.665,266.933,0.6278388278388278,0.8667986798679834,0.3183927507603549,10.9
2020-01-19 00:15:00,0.42054806909649994,0.7261536281179138,4.489,258.306,4.514,266.8,4.424,267.733,0.6183673469387754,0.9119471947194597,0.2524221616028596,10.22
2020-01-19 00:30:00,0.35208465225648905,0.7023611111111111,4.29,263.324,4.368,274.867,4.722,281.5,0.618524332810047,0.8459405940593996,0.25718809770169004,10.94
2020-01-19 00:45:00,0.4730035271773537,0.6495266439909296,5.143,243.846,5.464,259.233,5.991,266.9,0.6170068027210884,0.8799999999999955,0.2013294453328316,14.08
2020-01-19 01:00:00,0.38581893822917607,0.6426303854875284,5.344,246.742,5.784,259.0,5.999,264.467,0.6126635269492412,0.8833003300329949,0.26162480795158816,19.7
2020-01-19 01:15:00,0.5496970245093605,0.638812358276644,6.323,243.276,6.279,251.9,6.255,250.433,0.6329147043432757,0.884488448844877,0.15868685918540115,24.84
2020-01-19 01:30:00,0.5942841638780862,0.6660062358276644,6.63,242.083,6.746,246.3,6.669,242.8,0.6547880690737833,0.8337953795379462,0.17508544194650866,20.81
2020-01-19 01:45:00,0.49769376865334175,0.6609041950113379,5.986,249.808,5.942,254.9,5.737,251.35,0.6227106227106227,0.9152475247524592,0.2724108738594676,13.7
2020-01-19 02:00:00,0.4490368092611015,0.6833333333333333,5.49,248.615,5.265,254.4,5.08,250.767,0.5963369963369962,0.8822442244224362,0.3214028156648794,10.37
2020-01-19 02:15:00,0.3734285972686985,0.7130583900226758,4.533,256.286,4.533,264.8,4.484,260.2,0.5970172684458398,0.8789438943894368,0.34264572163170604,6.94
2020-01-19 02:30:00,0.3183503662838021,0.7296286848072563,3.354,265.399,3.531,269.8,3.62,265.633,0.6133961276818419,0.922904290429031,0.31630765371711667,4.02
2020-01-19 02:45:00,0.3007144795152392,0.7459750566893424,3.031,265.882,3.252,269.2,3.356,264.933,0.6261643118785976,0.8733993399339823,0.21249176935377667,2.33
2020-01-19 03:00:00,0.3096680835669711,0.7033645124716553,3.502,253.164,3.779,257.867,3.978,253.85,0.6530088958660387,0.8535973597359572,0.19715925124635503,1.4
2020-01-19 03:15:00,0.26869856199692504,0.6570861678004535,2.29,241.762,2.716,247.0,2.871,243.467,0.6403453689167975,0.8954455445544482,0.26270655002665155,1.83
2020-01-19 03:30:00,0.2538663290223388,0.6614880952380952,2.871,237.004,3.077,241.867,3.154,240.933,0.6406593406593406,0.8162376237623619,0.14774401906374435,1.86
2020-01-19 03:45:00,0.22736727864701092,0.6780980725623583,2.215,240.689,2.483,243.667,2.706,242.467,0.6739403453689168,0.8601980198019703,0.11428840184366473,2.01
2020-01-19 04:00:00,0.24039070272225738,0.6337868480725624,2.826,234.86,3.136,241.867,3.21,239.883,0.6879120879120879,0.8250825082508157,0.11972846706173768,2.61
2020-01-19 04:15:00,0.2542280908022067,0.6674801587301588,2.515,236.253,2.861,242.7,3.229,242.867,0.6786499215070643,0.8733993399339823,0.10685730411061989,2.59
2020-01-19 04:30:00,0.3363480148322329,0.6197080498866213,3.203,236.646,3.394,244.933,3.399,239.783,0.6617477760334902,0.9262046204620304,0.2164738343837206,3.02
2020-01-19 04:45:00,0.3856380573392421,0.5814058956916099,3.355,217.61,3.388,230.667,3.314,228.667,0.6446886446886446,0.909702970297019,0.2535039036779231,2.93
2020-01-19 05:00:00,0.42724066202405714,0.6042148526077098,3.75,218.798,3.488,225.633,3.565,223.667,0.6495552066980638,0.8238943894389337,0.2662182924152635,4.01
2020-01-19 05:15:00,0.352717735371258,0.6209750566893424,3.808,225.919,3.433,230.867,3.586,227.767,0.6050235478806907,0.8789438943894368,0.3240836547204715,2.89
2020-01-19 05:30:00,0.470290313828344,0.609203514739229,4.425,220.905,3.785,225.633,3.381,221.0,0.5760334903192046,0.863498349834984,0.35902862697143567,1.69
2020-01-19 05:45:00,0.4058062765668807,0.6345238095238096,3.53,230.637,3.554,234.733,3.7,230.767,0.5942438513867084,0.8469966996699583,0.2899695858025272,3.71
2020-01-19 06:00:00,0.42045762865153297,0.6170068027210884,4.416,228.567,4.326,239.867,4.452,233.733,0.6188906331763474,0.9009900990099027,0.30467500705483963,6.26
2020-01-19 06:15:00,0.4214524735461698,0.6786649659863945,4.414,241.687,4.456,245.667,4.577,233.333,0.6443223443223443,0.8766996699669818,0.23152415890634315,5.68
2020-01-19 06:30:00,0.40761508546622044,0.6667602040816326,4.279,231.946,4.853,231.1,5.33,220.833,0.6608581894296179,0.8624422442244111,0.21086131753049253,4.27
2020-01-19 06:45:00,0.3840101293298363,0.6430073696145124,4.881,218.746,5.308,219.167,5.133,216.6,0.6247514390371532,0.8481848184818404,0.28194274605712855,2.69
2020-01-19 07:00:00,0.31292393958578274,0.6617545351473924,4.695,218.619,4.513,219.233,3.976,216.5,0.5888540031397174,0.909702970297019,0.3311071394976953,1.96
2020-01-19 07:15:00,0.20873654698381114,0.6662698412698412,3.59,218.885,4.942,217.65,4.263,216.533,0.5151753008895865,0.8580858085808529,0.41504405355407137,2.17
2020-01-19 07:30:00,0.2761146784842181,0.6222420634920635,5.076,210.42,4.354,214.467,3.671,214.0,0.49298796441653575,0.8327392739273876,0.4645533502649484,1.21
2020-01-19 07:45:00,0.1562810889029574,0.6030810657596372,5.488,212.789,4.151,216.3,3.19,209.6,0.4573521716378859,0.849240924092399,0.48344464302511514,0.43
2020-01-19 08:00:00,0.22519670796780322,0.5954280045351474,3.983,217.022,3.003,220.667,1.902,214.0,0.44777603349031914,0.8932013201319933,0.46872354435142505,0.14
2020-01-19 08:15:00,0.26734195532242017,0.5574263038548752,4.071,207.412,3.403,219.5,2.434,218.867,0.3997906855049712,0.8965016501650069,0.4739127708274543,0.07
2020-01-19 08:30:00,0.4526544270597811,0.5685374149659864,4.17,206.443,3.954,223.667,2.772,221.967,0.44081632653061215,0.8535973597359572,0.4215658608472078,0.21
2020-01-19 08:45:00,0.36420367188206565,0.5959750566893424,3.791,197.552,3.35,202.033,3.108,203.733,0.4541077969649398,0.8294389438943739,0.3903050826200106,0.22
2020-01-19 09:00:00,0.37035362213982087,0.5886989795918368,3.628,188.722,2.955,187.267,2.695,190.633,0.42030350601779165,0.8238943894389337,0.39883359984949673,0.26
2020-01-19 09:15:00,0.378041059962015,0.5872080498866213,3.048,200.336,2.239,199.0,1.777,178.0,0.5237048665620094,0.8547854785478535,0.2525946132380147,0.22
2020-01-19 09:30:00,0.3478339513430406,0.6185572562358277,2.13,201.951,1.39,199.0,0.309,178.0,0.599476713762428,0.8624422442244111,0.18787821779073777,0.22
2020-01-19 09:45:00,0.42796418558379307,0.6261337868480725,3.265,214.481,2.871,217.333,2.281,202.033,0.6530088958660387,0.8778877887788639,0.14757156742858935,0.22
2020-01-19 10:00:00,0.39251153115673326,0.6148327664399094,2.977,227.251,2.539,228.3,2.57,207.733,0.6439560439560439,0.8624422442244111,0.18076066848524752,0.21
2020-01-19 10:15:00,0.40978565614542817,0.6098837868480725,4.019,228.739,2.754,239.7,1.746,243.367,0.6045002616431188,0.8756435643564231,0.22508073872009526,0.11
2020-01-19 10:30:00,0.3637514696572307,0.5631887755102041,4.285,206.818,3.677,223.967,2.506,219.567,0.6047095761381476,0.8799999999999955,0.22826325525977487,0.19
2020-01-19 10:45:00,0.3143709867052546,0.6062925170068028,3.378,203.863,3.752,210.067,3.726,213.267,0.6486656200941914,0.8733993399339823,0.2171322860815853,0.35
2020-01-19 11:00:00,0.21778059148051007,0.5490362811791383,2.259,191.341,2.852,195.267,3.378,195.033,0.7277864992150705,0.8601980198019703,0.18770576615558277,0.25
2020-01-19 11:15:00,0.08917427873745139,0.5956349206349206,2.525,199.666,2.392,186.4,2.005,185.0,0.7789638932496075,0.8667986798679834,0.20032609036465676,0.21
2020-01-19 11:30:00,0.03762322510626752,0.6320294784580498,0.667,195.813,1.338,173.1,1.027,183.133,0.8729984301412872,0.8118811881188037,0.18151318471137856,0.21
2020-01-19 11:45:00,0.0,0.7130385487528345,0.08,177.906,0.559,146.367,1.307,160.6,0.9383045525902668,0.8954455445544482,0.13452795284231645,0.23
2020-01-19 12:00:00,0.0,0.43013888888888885,0.0,135.049,0.728,106.333,1.192,127.0,0.9186813186813186,0.864686468646866,0.08644530147681306,0.24
2020-01-19 12:15:00,0.3501854029121823,0.1300793650793651,2.64,55.082,2.21,83.0,2.011,99.133,0.7867085295656724,0.8733993399339823,0.060201298090490074,0.24
2020-01-19 12:30:00,0.243646558741069,0.10610260770975057,2.452,32.474,2.559,40.7,2.662,38.733,0.7453165881737309,0.8888448844884493,0.16462860188756145,0.19
2020-01-19 12:45:00,0.3100298453468391,0.16959467120181404,3.35,53.702,3.397,60.233,3.375,57.267,0.7356357927786499,0.8601980198019703,0.14238234095256008,0.82
2020-01-19 13:00:00,0.3159084742696934,0.19831916099773242,3.348,64.623,3.256,69.733,3.177,63.2,0.7462061747776033,0.86904290429041,0.16530273100680393,2.47
2020-01-19 13:15:00,0.3165415573844623,0.22832482993197278,3.34,79.285,3.12,87.6,3.226,78.667,0.7180533751962324,0.864686468646866,0.19857021917035078,2.5
2020-01-19 13:30:00,0.34041783485574745,0.19094954648526077,3.724,65.722,3.933,72.733,4.049,71.133,0.7479330193615907,0.8271947194719331,0.185699056219233,3.85
2020-01-19 13:45:00,0.32223930541738266,0.21267857142857144,3.674,68.111,3.809,71.233,4.021,67.167,0.7435897435897435,0.8426402640264001,0.16788950553412973,3.82
2020-01-19 14:00:00,0.31536583159989146,0.23478741496598637,3.123,81.343,3.262,85.967,3.639,80.033,0.7435374149659864,0.8558415841584122,0.17867557144200918,3.43
2020-01-19 14:15:00,0.3559735913900696,0.2305357142857143,4.06,76.206,4.122,82.367,4.16,79.767,0.7541077969649398,0.8052805280528048,0.18176402345342235,2.78
2020-01-19 14:30:00,0.3299267432395767,0.22118197278911564,3.827,72.781,3.925,78.533,3.968,76.967,0.7636839351125064,0.8030363036303498,0.1799297651522277,3.25
2020-01-19 14:45:00,0.276928642488921,0.24348072562358278,2.883,81.067,3.159,83.0,3.154,82.2,0.7479330193615907,0.8756435643564231,0.16379769855454174,3.32
2020-01-19 15:00:00,0.3342678845979922,0.24404761904761904,3.859,79.694,3.936,84.5,3.976,75.833,0.758451072736787,0.8954455445544482,0.15994105289561966,3.58
2020-01-19 15:15:00,0.319073889843538,0.22061507936507935,3.694,73.89,4.073,77.033,4.214,71.7,0.747985347985348,0.8954455445544482,0.17173047377167405,3.82
